Accession#,Reads,DescriptionDepth,Description,Library,Barcode Label,Barcode,Sample,Depth,Taxonomy,Kingdom,Phyllum,Class,Order,Family,Genus,Species,Proportion of Reads
MF805814.1,3,"Site 6, Anticyclonic Eddy (400m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.7,Barcode 7,6.3,400,Eukaryota;Chordata;Actinopteri;Characiformes;Characidae;Oligosarcus;Oligosarcus argenteus,Eukaryota,Chordata,Actinopteri,Characiformes,Characidae,Oligosarcus,Oligosarcus argenteus,0.053571429
JX155808.1,2,"Site 6, Anticyclonic Eddy (400m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.7,Barcode 7,6.3,400,Eukaryota;Chordata;Amphibia;Anura;Hylidae;Hyloscirtus;Hyloscirtus psarolaimus,Eukaryota,Chordata,Amphibia,Anura,Hylidae,Hyloscirtus,Hyloscirtus psarolaimus,0.035714286
LC020924.1,3,"Site 6, Anticyclonic Eddy (400m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.7,Barcode 7,6.3,400,Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Encrasicholina;Encrasicholina punctifer,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Encrasicholina,Encrasicholina punctifer,0.053571429
KT325961.1,4,"Site 6, Anticyclonic Eddy (400m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.7,Barcode 7,6.3,400,Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Plestiodon;Plestiodon tetragrammus,Eukaryota,Chordata,Lepidosauria,Squamata,Scincidae,Plestiodon,Plestiodon tetragrammus,0.071428571
DQ915303.1,1,"Site 6, Anticyclonic Eddy (400m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.7,Barcode 7,6.3,400,Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Calyptotis;Calyptotis ruficauda,Eukaryota,Chordata,Lepidosauria,Squamata,Scincidae,Calyptotis,Calyptotis ruficauda,0.017857143
KF661094.1,2,"Site 6, Anticyclonic Eddy (400m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.7,Barcode 7,6.3,400,Eukaryota;Chordata;Mammalia;Carnivora;Canidae;Canis;Canis lupus,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,0.035714286
AY513118.1,2,"Site 6, Anticyclonic Eddy (400m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.7,Barcode 7,6.3,400,Eukaryota;Chordata;Aves;Apodiformes;Apodidae;Collocalia;Collocalia linchi,Eukaryota,Chordata,Aves,Apodiformes,Apodidae,Collocalia,Collocalia linchi,0.035714286
XM_024928778.1,3,"Site 6, Anticyclonic Eddy (400m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.7,Barcode 7,6.3,400,Eukaryota;Chordata;Mammalia;Primates;Hominidae;Pan;Pan paniscus,Eukaryota,Chordata,Mammalia,Primates,Hominidae,Pan,Pan paniscus,0.053571429
KP853097.1,1,"Site 6, Anticyclonic Eddy (400m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.7,Barcode 7,6.3,400,Eukaryota;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis malaris,Eukaryota,Chordata,Aves,Apodiformes,Trochilidae,Phaethornis,Phaethornis malaris,0.017857143
EU551799.1,1,"Site 6, Anticyclonic Eddy (400m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.7,Barcode 7,6.3,400,Eukaryota;Chordata;Mammalia;Rodentia;Geomyidae;Geomys;Geomys breviceps,Eukaryota,Chordata,Mammalia,Rodentia,Geomyidae,Geomys,Geomys breviceps,0.017857143
AP017955.1,1,"Site 6, Anticyclonic Eddy (400m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.10,Barcode 10,6.2,400,Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Encrasicholina;Encrasicholina punctifer,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Encrasicholina,Encrasicholina punctifer,0.017857143
AP017956.1,3,"Site 6, Anticyclonic Eddy (400m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.10,Barcode 10,6.2,400,Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Encrasicholina;Encrasicholina punctifer,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Encrasicholina,Encrasicholina punctifer,0.053571429
AP006047.1,4,"Site 6, Anticyclonic Eddy (400m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.10,Barcode 10,6.2,400,Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Molidae;Ranzania;Ranzania laevis,Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Molidae,Ranzania,Ranzania laevis,0.071428571
AP017951.1,2,"Site 6, Anticyclonic Eddy (400m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.10,Barcode 10,6.2,400,Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Encrasicholina;Encrasicholina punctifer,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Encrasicholina,Encrasicholina punctifer,0.035714286
AB972067.1,1,"Site 6, Anticyclonic Eddy (400m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.10,Barcode 10,6.2,400,Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Molidae;Ranzania;Ranzania laevis,Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Molidae,Ranzania,Ranzania laevis,0.017857143
AP008945.1,1,"Site 6, Anticyclonic Eddy (400m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.10,Barcode 10,6.2,400,Eukaryota;Chordata;Actinopteri;Beloniformes;Adrianichthyidae;Oryzias;Oryzias latipes,Eukaryota,Chordata,Actinopteri,Beloniformes,Adrianichthyidae,Oryzias,Oryzias latipes,0.017857143
JX684105.1,1,"Site 6, Anticyclonic Eddy (400m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.10,Barcode 10,6.2,400,Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Sagittalarva;Sagittalarva inornata,Eukaryota,Chordata,Actinopteri,Labriformes,Labridae,Sagittalarva,Sagittalarva inornata,0.017857143
LC458143.1,2,"Site 6, Anticyclonic Eddy (400m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.10,Barcode 10,6.2,400,Eukaryota;Chordata;Actinopteri;Chaetodontiformes;Chaetodontidae;Chaetodon;Chaetodon argentatus,Eukaryota,Chordata,Actinopteri,Chaetodontiformes,Chaetodontidae,Chaetodon,Chaetodon argentatus,0.035714286
KJ504968.1,1,"Site 6, Anticyclonic Eddy (400m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.10,Barcode 10,6.2,400,Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Ctenotus;Ctenotus striaticeps,Eukaryota,Chordata,Lepidosauria,Squamata,Scincidae,Ctenotus,Ctenotus striaticeps,0.017857143
KP006330.1,1,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.8,Barcode 8,6.4,200,Eukaryota;Chordata;Chondrichthyes;Chimaeriformes;Rhinochimaeridae;Rhinochimaera;Rhinochimaera africana,Eukaryota,Chordata,Chondrichthyes,Chimaeriformes,Rhinochimaeridae,Rhinochimaera,Rhinochimaera africana,0.012195122
AY843717.1,1,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.8,Barcode 8,6.4,200,Eukaryota;Chordata;Amphibia;Anura;Hylidae;Trachycephalus;Trachycephalus hadroceps,Eukaryota,Chordata,Amphibia,Anura,Hylidae,Trachycephalus,Trachycephalus hadroceps,0.012195122
MH004110.1,1,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.8,Barcode 8,6.4,200,Eukaryota;Chordata;Amphibia;Anura;Hylidae;Quilticohyla;Quilticohyla sanctaecrucis,Eukaryota,Chordata,Amphibia,Anura,Hylidae,Quilticohyla,Quilticohyla sanctaecrucis,0.012195122
AY227562.1,1,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.8,Barcode 8,6.4,200,Eukaryota;Chordata;Mammalia;Rodentia;Sciuridae;Eoglaucomys;Eoglaucomys fimbriatus,Eukaryota,Chordata,Mammalia,Rodentia,Sciuridae,Eoglaucomys,Eoglaucomys fimbriatus,0.012195122
AY122767.1,1,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.8,Barcode 8,6.4,200,Eukaryota;Chordata;Lepidosauria;Squamata;Colubridae;Elaphe;Elaphe bimaculata,Eukaryota,Chordata,Lepidosauria,Squamata,Colubridae,Elaphe,Elaphe bimaculata,0.012195122
LC146338.1,2,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.8,Barcode 8,6.4,200,Eukaryota;Chordata;Actinopteri;Ophidiiformes;Carapidae;Carapus;Carapus mourlani,Eukaryota,Chordata,Actinopteri,Ophidiiformes,Carapidae,Carapus,Carapus mourlani,0.024390244
KX868586.1,1,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.8,Barcode 8,6.4,200,Eukaryota;Chordata;Mammalia;Artiodactyla;Cervidae;Cervus;Cervus elaphus,Eukaryota,Chordata,Mammalia,Artiodactyla,Cervidae,Cervus,Cervus elaphus,0.012195122
HQ711552.1,12,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.8,Barcode 8,6.4,200,Eukaryota;Chordata;Amphibia;Caudata;Salamandridae;Paramesotriton;Paramesotriton fuzhongensis,Eukaryota,Chordata,Amphibia,Caudata,Salamandridae,Paramesotriton,Paramesotriton fuzhongensis,0.146341463
LC278088.1,2,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.8,Barcode 8,6.4,200,Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus dodecacanthoides,Eukaryota,Chordata,Actinopteri,Lutjaniformes,Lutjanidae,Lutjanus,Lutjanus dodecacanthoides,0.024390244
AB938117.1,2,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.8,Barcode 8,6.4,200,Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Plesiobatidae;Plesiobatis;Plesiobatis daviesi,Eukaryota,Chordata,Chondrichthyes,Myliobatiformes,Plesiobatidae,Plesiobatis,Plesiobatis daviesi,0.024390244
AB974680.1,9,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.8,Barcode 8,6.4,200,Eukaryota;Chordata;Actinopteri;Perciformes;Cyclopteridae;Eumicrotremus;Eumicrotremus pacificus,Eukaryota,Chordata,Actinopteri,Perciformes,Cyclopteridae,Eumicrotremus,Eumicrotremus pacificus,0.109756098
AY122819.1,4,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.8,Barcode 8,6.4,200,Eukaryota;Chordata;Lepidosauria;Squamata;Colubridae;Coluber;Coluber constrictor,Eukaryota,Chordata,Lepidosauria,Squamata,Colubridae,Coluber,Coluber constrictor,0.048780488
KX381408.1,1,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.8,Barcode 8,6.4,200,Eukaryota;Chordata;Mammalia;Chiroptera;Phyllostomidae;Macrophyllum;Macrophyllum macrophyllum,Eukaryota,Chordata,Mammalia,Chiroptera,Phyllostomidae,Macrophyllum,Macrophyllum macrophyllum,0.012195122
AF084296.1,1,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.8,Barcode 8,6.4,200,Eukaryota;Chordata;Mammalia;Rodentia;Geomyidae;Geomys;Geomys bursarius,Eukaryota,Chordata,Mammalia,Rodentia,Geomyidae,Geomys,Geomys bursarius,0.012195122
XM_024928778.1,1,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.8,Barcode 8,6.4,200,Eukaryota;Chordata;Mammalia;Primates;Hominidae;Pan;Pan paniscus,Eukaryota,Chordata,Mammalia,Primates,Hominidae,Pan,Pan paniscus,0.012195122
AP004408.1,4,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.9,Barcode 9,6.5,200,Eukaryota;Chordata;Actinopteri;Ophidiiformes;Bythitidae;Diplacanthopoma;Diplacanthopoma brachysoma,Eukaryota,Chordata,Actinopteri,Ophidiiformes,Bythitidae,Diplacanthopoma,Diplacanthopoma brachysoma,0.048780488
AB686159.1,1,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.9,Barcode 9,6.5,200,Eukaryota;Chordata;Amphibia;Gymnophiona;Ichthyophiidae;Ichthyophis;Ichthyophis sp. KUHE 38275,Eukaryota,Chordata,Amphibia,Gymnophiona,Ichthyophiidae,Ichthyophis,Ichthyophis sp. KUHE 38275,0.012195122
JQ962997.1,1,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.9,Barcode 9,6.5,200,Eukaryota;Chordata;Aves;Charadriiformes;Scolopacidae;Numenius;Numenius tahitiensis,Eukaryota,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,Numenius tahitiensis,0.012195122
JN690726.1,6,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.9,Barcode 9,6.5,200,Eukaryota;Chordata;Amphibia;Anura;Bufonidae;Rhinella;Rhinella castaneotica,Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Rhinella,Rhinella castaneotica,0.073170732
AP004429.1,2,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.9,Barcode 9,6.5,200,Eukaryota;Chordata;Actinopteri;Trachichthyiformes;Monocentridae;Monocentris;Monocentris japonicus,Eukaryota,Chordata,Actinopteri,Trachichthyiformes,Monocentridae,Monocentris,Monocentris japonicus,0.024390244
KC747654.1,1,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.9,Barcode 9,6.5,200,Eukaryota;Chordata;Mammalia;Chiroptera;Molossidae;Nyctinomops;Nyctinomops aurispinosus,Eukaryota,Chordata,Mammalia,Chiroptera,Molossidae,Nyctinomops,Nyctinomops aurispinosus,0.012195122
LC021215.1,6,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.9,Barcode 9,6.5,200,Eukaryota;Chordata;Actinopteri;Ophidiiformes;Ophidiidae;Hoplobrotula;Hoplobrotula armata,Eukaryota,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Hoplobrotula,Hoplobrotula armata,0.073170732
JN690755.1,1,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.9,Barcode 9,6.5,200,Eukaryota;Chordata;Amphibia;Anura;Bufonidae;Rhinella;Rhinella castaneotica,Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Rhinella,Rhinella castaneotica,0.012195122
HQ167138.1,5,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.9,Barcode 9,6.5,200,Eukaryota;Chordata;Lepidosauria;Squamata;Cordylidae;Platysaurus;Platysaurus cf. intermedius,Eukaryota,Chordata,Lepidosauria,Squamata,Cordylidae,Platysaurus,Platysaurus cf. intermedius,0.06097561
GQ896265.1,1,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.9,Barcode 9,6.5,200,Eukaryota;Chordata;Amphibia;Anura;Hylidae;Litoria;Litoria amboinensis,Eukaryota,Chordata,Amphibia,Anura,Hylidae,Litoria,Litoria amboinensis,0.012195122
LC146170.1,1,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.9,Barcode 9,6.5,200,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus anderseni,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,Diaphus anderseni,0.012195122
AY915979.1,2,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.9,Barcode 9,6.5,200,Eukaryota;Chordata;Amphibia;Caudata;Hynobiidae;Hynobius;Hynobius okiensis,Eukaryota,Chordata,Amphibia,Caudata,Hynobiidae,Hynobius,Hynobius okiensis,0.024390244
EU663394.1,5,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.9,Barcode 9,6.5,200,Eukaryota;Chordata;Amphibia;Anura;Centrolenidae;Hyalinobatrachium;Hyalinobatrachium aff. ignioculus SMNS 12251,Eukaryota,Chordata,Amphibia,Anura,Centrolenidae,Hyalinobatrachium,Hyalinobatrachium aff. ignioculus SMNS 12251,0.06097561
HQ711551.1,2,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.9,Barcode 9,6.5,200,Eukaryota;Chordata;Amphibia;Caudata;Salamandridae;Paramesotriton;Paramesotriton fuzhongensis,Eukaryota,Chordata,Amphibia,Caudata,Salamandridae,Paramesotriton,Paramesotriton fuzhongensis,0.024390244
KY202777.1,2,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.9,Barcode 9,6.5,200,Eukaryota;Chordata;Amphibia;Anura;Bufonidae;Dendrophryniscus;Dendrophryniscus brevipollicatus,Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Dendrophryniscus,Dendrophryniscus brevipollicatus,0.024390244
EF364261.1,1,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.9,Barcode 9,6.5,200,Eukaryota;Chordata;Amphibia;Anura;Bufonidae;Rhinella;Rhinella margaritifera,Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Rhinella,Rhinella margaritifera,0.012195122
LC146189.1,1,"Site 6, Anticyclonic Eddy (200m)","Site 6, Anticyclonic Eddy",Lib3,Seq3.9,Barcode 9,6.5,200,Eukaryota;Chordata;Actinopteri;Ophidiiformes;Carapidae;Carapus;Carapus mourlani,Eukaryota,Chordata,Actinopteri,Ophidiiformes,Carapidae,Carapus,Carapus mourlani,0.012195122
AY218030.1,1,"Site 7, Edge of Cyclonic Eddy (400m)","Site 7, Edge of Cyclonic Eddy",Lib4,Seq4.6,Barcode 6,7.2,400,Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Scelotes;Scelotes anguineus,Eukaryota,Chordata,Lepidosauria,Squamata,Scincidae,Scelotes,Scelotes anguineus,0.00110011
KF317937.1,6,"Site 7, Edge of Cyclonic Eddy (400m)","Site 7, Edge of Cyclonic Eddy",Lib4,Seq4.6,Barcode 6,7.2,400,Eukaryota;Chordata;Mammalia;Artiodactyla;Bovidae;Hemitragus;Hemitragus jemlahicus,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Hemitragus,Hemitragus jemlahicus,0.00660066
AJ628377.1,1,"Site 7, Edge of Cyclonic Eddy (400m)","Site 7, Edge of Cyclonic Eddy",Lib4,Seq4.6,Barcode 6,7.2,400,Eukaryota;Chordata;Mammalia;Didelphimorphia;Didelphidae;Marmosa;Marmosa mexicana,Eukaryota,Chordata,Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa mexicana,0.00110011
DQ283112.1,2,"Site 7, Edge of Cyclonic Eddy (400m)","Site 7, Edge of Cyclonic Eddy",Lib4,Seq4.6,Barcode 6,7.2,400,Eukaryota;Chordata;Amphibia;Anura;Alytidae;Alytes;Alytes obstetricans,Eukaryota,Chordata,Amphibia,Anura,Alytidae,Alytes,Alytes obstetricans,0.00220022
LC091701.1,2,"Site 7, Edge of Cyclonic Eddy (400m)","Site 7, Edge of Cyclonic Eddy",Lib4,Seq4.6,Barcode 6,7.2,400,Eukaryota;Chordata;Actinopteri;Stomiiformes;Phosichthyidae;Vinciguerria;Vinciguerria sp. CBMZF14753,Eukaryota,Chordata,Actinopteri,Stomiiformes,Phosichthyidae,Vinciguerria,Vinciguerria sp. CBMZF14753,0.00220022
FJ598860.1,1,"Site 7, Edge of Cyclonic Eddy (400m)","Site 7, Edge of Cyclonic Eddy",Lib4,Seq4.6,Barcode 6,7.2,400,Eukaryota;Arthropoda;Insecta;Coleoptera;Chrysomelidae;Leptomona;Leptomona russica,Eukaryota,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Leptomona,Leptomona russica,0.00110011
AY122819.1,1,"Site 7, Edge of Cyclonic Eddy (400m)","Site 7, Edge of Cyclonic Eddy",Lib4,Seq4.6,Barcode 6,7.2,400,Eukaryota;Chordata;Lepidosauria;Squamata;Colubridae;Coluber;Coluber constrictor,Eukaryota,Chordata,Lepidosauria,Squamata,Colubridae,Coluber,Coluber constrictor,0.00110011
AY227540.1,1,"Site 7, Edge of Cyclonic Eddy (400m)","Site 7, Edge of Cyclonic Eddy",Lib4,Seq4.6,Barcode 6,7.2,400,Eukaryota;Chordata;Mammalia;Rodentia;Sciuridae;Iomys;Iomys horsfieldi,Eukaryota,Chordata,Mammalia,Rodentia,Sciuridae,Iomys,Iomys horsfieldi,0.00110011
KX381760.1,6,"Site 7, Edge of Cyclonic Eddy (400m)","Site 7, Edge of Cyclonic Eddy",Lib4,Seq4.6,Barcode 6,7.2,400,Eukaryota;Chordata;Mammalia;Chiroptera;Thyropteridae;Thyroptera;Thyroptera tricolor,Eukaryota,Chordata,Mammalia,Chiroptera,Thyropteridae,Thyroptera,Thyroptera tricolor,0.00660066
AY274023.1,2,"Site 7, Edge of Cyclonic Eddy (400m)","Site 7, Edge of Cyclonic Eddy",Lib4,Seq4.6,Barcode 6,7.2,400,Eukaryota;Chordata;Aves;Columbiformes;Columbidae;Patagioenas;Patagioenas leucocephala,Eukaryota,Chordata,Aves,Columbiformes,Columbidae,Patagioenas,Patagioenas leucocephala,0.00220022
JN830873.1,7,"Site 7, Edge of Cyclonic Eddy (400m)","Site 7, Edge of Cyclonic Eddy",Lib4,Seq4.6,Barcode 6,7.2,400,Eukaryota;Chordata;Amphibia;Anura;Hylidae;Dryophytes;Dryophytes arenicolor,Eukaryota,Chordata,Amphibia,Anura,Hylidae,Dryophytes,Dryophytes arenicolor,0.00770077
AJ002921.1,1,"Site 7, Edge of Cyclonic Eddy (400m)","Site 7, Edge of Cyclonic Eddy",Lib4,Seq4.6,Barcode 6,7.2,400,Eukaryota;Chordata;Aves;Tinamiformes;Tinamidae;Nothoprocta;Nothoprocta ornata,Eukaryota,Chordata,Aves,Tinamiformes,Tinamidae,Nothoprocta,Nothoprocta ornata,0.00110011
